Date,2005,2006,2007,2008,2009,2010,2011,2012
16-Aug,0.077276339,0.142693389,NaN,0.163780003,0.065897818,0.04065907,0.166755748,0.072826112
17-Aug,0.077276339,0.152856597,NaN,0.165459506,0.059967923,0.039959243,0.173625557,0.06216024
18-Aug,0.073426376,0.1511481,NaN,0.170521638,0.057066385,0.051174067,0.175943542,0.062674061
19-Aug,0.079608059,0.152856597,NaN,0.17221682,0.056347748,0.040448766,0.19498995,0.072826112
20-Aug,0.073426376,0.154570885,NaN,0.180750334,0.058511784,0.048427393,0.212384005,0.062777005
21-Aug,0.08117144,0.146057612,NaN,0.185915819,0.057787735,0.043706509,0.214924047,0.072826112
22-Aug,0.08117144,0.161485438,NaN,0.19459895,0.055631837,0.043634943,0.217477839,0.067154445
23-Aug,0.083529676,0.154570885,NaN,0.19285501,0.061434698,0.039123946,0.217477839,0.073914438
24-Aug,0.088292675,0.1511481,NaN,0.19459895,0.062912006,0.035494566,0.227830221,0.076108216
25-Aug,0.092308152,0.1511481,NaN,0.201610754,0.062912006,0.031900423,0.251921971,0.087413528
26-Aug,0.093925888,0.159748239,NaN,0.180750334,0.065897818,0.036103893,0.246473006,0.08169145
27-Aug,0.097180818,0.159748239,NaN,0.187645095,0.063654577,0.047912536,0.233088542,0.078324668
28-Aug,0.09963881,0.156290938,NaN,0.177325487,0.0666507,0.044567838,0.246473006,0.075008481
29-Aug,0.093116203,0.156290938,NaN,0.175618764,0.065897818,0.048353748,0.246473006,0.073914438
30-Aug,0.089092441,0.16497681,NaN,0.173915868,0.064399745,0.054038465,0.246473006,0.071743528
31-Aug,0.086698196,0.173803159,NaN,0.165459506,0.063654577,0.069231058,0.238401469,0.071743528
01-Sep,0.08431923,0.179165198,NaN,0.168830345,0.059967923,0.06599707,0.243768892,0.076108216
02-Sep,0.086698196,0.179165198,NaN,0.163780003,0.05420825,0.070046267,0.246473006,0.079441338
03-Sep,0.08431923,0.172026791,NaN,0.173915868,0.05420825,0.071684641,0.254666797,0.082824847
04-Sep,0.083529676,0.17025595,NaN,0.16714296,0.060699988,0.069231058,0.268593832,0.088574365
